# Version 1.0
# Parameter A B C D
0.2475 0.6736 0.1925 0.231435897435897
0.363 0.9824 0.235 0.68148717948718
0.3565 0.49615 0.439 0.903333333333333
0.1335 0.3123 0.0755 0.748923076923077
0.2985 0.5617 0.0085 0.469333333333333
0.1535 0.46215 0.3705 0.265846153846154
0.1455 0.92205 0.2055 0.905282051282051
0.268 0.9793 0.3065 0.360512820512821
0.2105 0.7535 0.424 0.943435897435897
0.347 0.7158 0.1575 0.96774358974359
0.2585 0.2768 0.274 0.851179487179487
0.038 0.63885 0.4585 0.729692307692308
0.3805 0.4361 0.0635 0.868461538461538
0.4815 0.68635 0.093 0.638
0.0795 0.9277 0.362 0.660205128205128
0.068 0.81465 0.2155 0.297692307692308
0.4715 0.78495 0.382 0.620410256410256
0.0555 0.575 0.061 0.488923076923077
0.117 0.54685 0.246 0.99174358974359
0.461 0.4117 0.284 0.812102564102564
0.0195 0.6547 0.143 0.784923076923077
0.2755 0.9022 0.4695 0.700717948717949
0.402 0.34055 0.1045 0.589230769230769
0.0335 0.34895 0.2585 0.535025641025641
0.397 0.72005 0.4115 0.312564102564103
0.1005 0.38605 0.3995 0.807076923076923
0.322 0.87585 0.0335 0.768615384615385
0.132411438785493 0.99635852415425 0.167194585005442 0.177416401923212
0.081300382882667 0.694868157986395 0.085422043543723 0.0162023188190752
0.197036729520187 0.492189639791226 0.094927672907296 0.210779521278666
0.158393198911411 0.329131005273666 0.302100869640708 0.0391252504162851
0.23135247824248 0.90682734029057 0.245399146920277 -0.0252709956667214
0.0277498432512705 0.367409009564047 0.185670155483401 0.171152400566621
0.0590353298777095 0.81246846821159 0.358382897368736 0.111600781796219
0.26163174166965 0.514616295753515 0.0171066598759757 0.0616697488562272
0.279349001613446 0.614153559610715 0.353568309255772 0.117578799137182
0.0520533670438455 0.0738827319970975 0.0317061822447512 0.606599015040467
0.271093044065249 0.084302878550564 0.204010431665099 0.436406191303116
0.21965226403748 0.181795877727887 0.05238185060314 0.843934751175441
0.0706663120770825 0.0461135951401149 0.283669104985893 0.272838113749893
0.118062433817734 0.175 0.129217962879274 0.394871794871795
0.164860063791275 0.09 0.37232117543204 0.923076923076923
0.175238229652557 0.0077523423048357 0.16493342127651 0.744597786090251
0.0281742819817737 0.145193926750734 0.250065812778969 0.697747821004215
0.238514866237528 0.213449051157416 0.313485630022155 0.56497921881019
0.219995948951692 0.3 0.100736212043557 0.266666666666667
0.050249105261173 0.19 0.182531849422957 0.292307692307692
